num_deaths_neighbours,num_deaths_kin,num_total_neighbour,num_total_kin,deaths_num_total,marital_status,education_level,material_house,cooking_fuel,bed,radio,livelihood,wealth_score,gender,health_zone
0,0,22,14,0,married,primary,coated_adobe,charcoal,yes,yes,not_working,4,f,Nyunzu
0,0,30,33,0,single,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,23,37,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,40,34,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,36,28,0,married,lower_secondary,wood_mud,charcoal,yes,no,not_working,2,f,Nyemba
0,0,35,11,0,married,lower_secondary,wood_mud,wood,yes,no,skilled,1,m,Nyemba
0,0,39,31,0,married,lower_secondary,wood_mud,charcoal,yes,no,not_working,2,f,Nyemba
0,0,35,25,0,married,upper_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,35,11,0,married,superior,coated_adobe,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,33,49,0,married,primary,coated_adobe,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,33,46,0,married,none,bricks,charcoal,yes,no,self_agriculture,3,m,Nyunzu
0,0,23,41,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,23,48,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,0,21,0,married,none,bricks,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,33,30,1,widowed,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Nyemba
0,0,32,29,0,married,upper_secondary,wood_mud,wood,yes,yes,sales,2,m,Nyemba
0,0,36,33,0,married,upper_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,33,31,0,married,upper_secondary,wood_mud,charcoal,yes,no,unskilled,2,f,Nyemba
1,0,35,35,1,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,30,41,0,married,upper_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyunzu
0,0,26,40,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
1,0,32,38,1,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,23,33,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,29,38,0,married,none,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,29,35,0,married,none,bricks,charcoal,yes,no,self_agriculture,3,f,Nyunzu
1,0,36,27,1,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,40,23,0,married,lower_secondary,wood_mud,wood,no,no,sales,0,m,Nyemba
0,0,40,29,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,38,31,0,married,lower_secondary,wood_mud,wood,yes,no,not_working,1,m,Nyemba
0,0,39,30,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,31,38,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,25,31,0,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,30,34,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,34,34,0,widowed,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,26,24,0,married,primary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,24,29,0,married,lower_secondary,coated_adobe,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,34,24,0,married,upper_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Nyemba
0,1,34,25,1,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,33,27,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,33,26,0,married,primary,wood_mud,wood,yes,no,unskilled,1,f,Nyemba
0,0,33,30,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,28,44,0,married,primary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,32,37,0,married,upper_secondary,coated_adobe,charcoal,yes,no,skilled,3,f,Nyunzu
0,0,28,33,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,33,36,0,married,lower_secondary,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,24,31,0,married,primary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,29,34,1,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,26,30,0,single,primary,bricks,wood,no,no,employed_agriculture,1,f,Nyunzu
0,0,20,36,0,single,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,f,Nyunzu
1,0,18,36,1,single,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,38,32,0,divorced,primary,bricks,wood,yes,no,sales,2,f,Kalemie
0,0,27,27,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,23,25,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,18,22,0,single,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,33,29,0,married,upper_secondary,wood_mud,wood,yes,yes,skilled,2,m,Nyemba
0,0,30,13,0,single,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,25,37,0,married,primary,bricks,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,37,26,0,married,upper_secondary,wood_mud,wood,no,yes,skilled,1,m,Nyemba
0,0,26,23,0,married,primary,bricks,charcoal,no,yes,self_agriculture,3,m,Kalemie
0,0,31,23,0,single,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,30,29,0,married,primary,bricks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,32,26,0,widowed,upper_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,31,24,0,married,none,bricks,wood,yes,no,sales,2,f,Kalemie
0,0,24,24,0,married,lower_secondary,bricks,charcoal,yes,no,sales,3,f,Kalemie
1,0,35,25,1,married,primary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,32,38,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Kalemie
0,0,33,30,0,widowed,none,wood_mud,wood,no,no,self_agriculture,0,f,Nyemba
0,0,31,36,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Kalemie
0,0,30,29,0,married,lower_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Kalemie
0,0,35,30,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,37,27,0,married,primary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,37,29,0,married,lower_secondary,bamboo_mud,wood,yes,no,sales,1,f,Nyemba
0,0,38,35,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,1,39,28,1,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,34,25,0,married,primary,wood_mud,charcoal,yes,no,unskilled,2,f,Nyemba
0,0,34,24,1,married,lower_secondary,wood_mud,wood,no,no,unskilled,0,m,Nyemba
0,0,34,27,0,married,lower_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,34,29,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,36,24,0,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,39,35,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,35,37,0,married,lower_secondary,wood_mud,wood,yes,no,skilled,1,m,Nyemba
0,0,40,34,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,39,34,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,36,31,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,22,25,0,married,upper_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,0,23,29,0,married,lower_secondary,coated_adobe,wood,no,no,self_agriculture,1,f,Kalemie
1,0,21,22,1,married,primary,cement_blocks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,25,35,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,21,34,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,26,39,0,married,primary,bricks,wood,yes,no,sales,2,m,Kalemie
0,0,31,37,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,34,35,0,married,none,bricks,wood,yes,no,self_agriculture,2,f,Kalemie
0,1,29,42,1,married,none,bricks,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,28,37,0,married,none,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,31,36,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,1,31,37,2,married,primary,bricks,wood,no,no,self_agriculture,1,m,Kalemie
0,1,28,26,1,widowed,none,bricks,wood,no,no,sales,1,f,Kalemie
0,0,26,32,0,married,primary,bricks,wood,no,no,sales,1,f,Kalemie
0,0,22,30,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Kalemie
0,1,36,27,1,single,lower_secondary,cement_blocks,charcoal,yes,no,skilled,3,m,Kalemie
0,0,25,38,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,1,33,41,1,married,lower_secondary,bricks,charcoal,yes,no,sales,3,f,Kalemie
0,0,22,31,0,married,primary,bricks,wood,no,yes,self_agriculture,2,m,Kalemie
0,0,24,42,0,married,none,bricks,wood,yes,yes,sales,3,f,Kalemie
0,0,23,28,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,1,33,32,1,married,lower_secondary,bricks,charcoal,yes,no,skilled,3,m,Kalemie
0,0,32,34,0,married,primary,bricks,wood,yes,no,skilled,2,m,Kalemie
0,0,32,27,0,married,primary,bricks,wood,yes,yes,sales,3,f,Kalemie
0,0,28,29,0,married,primary,bricks,wood,no,yes,unskilled,2,m,Kalemie
0,0,36,28,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Kalemie
0,0,37,27,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,m,Nyemba
1,0,40,11,1,married,upper_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,42,32,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,43,34,0,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,f,Nyemba
0,0,27,28,0,married,primary,bricks,charcoal,yes,no,sell_anim_prod,3,m,Kalemie
0,0,31,36,0,married,none,bricks,wood,yes,no,sales,2,f,Kalemie
0,0,29,36,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,m,Kalemie
0,0,28,36,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,25,37,0,widowed,none,bricks,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,34,24,0,married,upper_secondary,wood_mud,charcoal,yes,yes,self_agriculture,3,m,Nyemba
0,0,34,31,0,single,upper_secondary,wood_mud,charcoal,yes,yes,unskilled,3,m,Nyemba
0,0,32,28,0,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,m,Nyemba
0,0,34,24,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,35,27,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
1,0,23,25,1,married,none,bricks,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,20,38,0,married,primary,bricks,wood,yes,yes,self_agriculture,3,f,Nyemba
0,0,24,23,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,29,18,0,single,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,1,28,38,1,married,primary,bricks,charcoal,yes,no,sales,3,m,Nyemba
0,0,26,30,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,24,33,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,37,33,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,40,25,0,widowed,primary,wood_mud,charcoal,yes,no,self_agriculture,2,f,Kalemie
0,0,41,29,0,married,lower_secondary,wood_mud,charcoal,yes,yes,clerical,3,m,Kalemie
0,0,41,34,0,married,lower_secondary,wood_mud,charcoal,yes,yes,skilled,3,m,Kalemie
0,0,40,33,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,39,34,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,f,Kalemie
0,0,32,25,1,married,primary,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
2,0,31,39,4,married,none,wood_mud,wood,no,no,self_agriculture,0,f,Kalemie
0,0,33,31,0,married,lower_secondary,wood_mud,charcoal,no,no,self_agriculture,1,f,Kalemie
0,0,34,26,0,single,superior,cement_blocks,charcoal,yes,yes,clerical,4,m,Kalemie
0,0,34,30,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Kalemie
0,0,34,30,0,married,upper_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Kalemie
0,0,28,31,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,33,20,0,single,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,34,33,0,married,primary,cement_blocks,charcoal,yes,no,sales,3,f,Nyemba
0,0,30,32,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Nyemba
0,1,30,32,1,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,27,29,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,31,31,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,27,18,0,married,primary,cement_blocks,charcoal,yes,no,sales,3,f,Nyemba
0,0,26,20,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,f,Nyemba
1,0,35,30,1,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
2,0,27,16,2,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,34,18,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
1,0,22,2,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,25,29,0,divorced,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,25,40,0,married,lower_secondary,coated_adobe,charcoal,yes,no,skilled,3,m,Nyemba
0,0,35,25,0,married,none,bricks,wood,no,no,sales,1,f,Nyemba
0,0,26,28,0,married,none,bricks,wood,yes,no,sales,2,f,Nyemba
0,0,35,34,0,married,primary,bricks,wood,no,no,sales,1,m,Nyemba
0,0,31,35,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,24,13,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,26,8,0,single,primary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,0,35,24,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,m,Nyemba
0,0,33,18,0,married,upper_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,38,24,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Nyemba
0,0,37,31,0,widowed,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,38,23,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Nyemba
0,1,28,35,1,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
1,0,25,15,1,single,upper_secondary,coated_adobe,charcoal,yes,yes,not_working,4,m,Kalemie
0,0,25,27,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,29,28,0,single,superior,cement_blocks,electricity,yes,yes,clerical,4,f,Kalemie
0,0,29,24,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,24,32,0,married,upper_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Kalemie
0,0,30,13,0,single,upper_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,32,20,0,single,upper_secondary,wood_mud,charcoal,yes,yes,sales,3,m,Nyemba
0,0,36,6,0,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,f,Nyemba
0,0,36,6,0,married,upper_secondary,wood_mud,charcoal,yes,no,not_working,2,f,Nyemba
0,0,38,20,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,35,21,0,widowed,none,coated_adobe,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,30,39,0,married,primary,bricks,wood,yes,no,unskilled,2,m,Nyunzu
0,0,31,27,0,married,primary,bricks,wood,yes,yes,unskilled,3,m,Nyunzu
0,0,29,29,0,widowed,none,bricks,wood,no,no,sales,1,f,Nyunzu
0,0,39,25,0,married,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,36,20,0,married,primary,coated_adobe,wood,no,no,self_agriculture,1,f,Kalemie
0,0,35,23,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
1,1,37,15,2,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
1,0,22,17,1,married,primary,wood_mud,wood,no,no,unskilled,0,m,Kalemie
0,0,35,32,0,married,primary,wood_mud,wood,no,no,self_agriculture,0,f,Kalemie
0,0,41,28,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,m,Kalemie
0,0,56,39,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,39,31,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Kalemie
0,0,34,24,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,28,19,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,21,21,0,married,none,bamboo_mud,wood,yes,no,self_agriculture,1,f,Nyunzu
0,0,24,26,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Kalemie
0,0,23,30,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,2,33,40,2,married,lower_secondary,coated_adobe,charcoal,yes,no,self_agriculture,3,m,Kalemie
0,0,27,36,0,married,primary,bricks,wood,no,no,self_agriculture,1,f,Kalemie
0,0,28,27,0,widowed,none,bricks,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,20,35,0,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,f,Kalemie
0,1,42,34,1,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,38,36,0,married,lower_secondary,coated_adobe,charcoal,yes,no,self_agriculture,3,m,Nyunzu
0,0,29,30,0,married,lower_secondary,bricks,wood,yes,no,sales,2,f,Nyunzu
0,0,31,24,0,married,primary,bricks,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,23,27,0,married,lower_secondary,coated_adobe,wood,no,yes,self_agriculture,2,m,Kalemie
0,0,35,18,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,m,Kalemie
0,1,22,26,1,married,none,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,0,19,25,0,married,primary,trunks,wood,no,yes,self_agriculture,1,f,Kalemie
0,1,35,33,1,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,35,24,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,31,39,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,37,21,0,married,upper_secondary,trunks,wood,yes,no,self_agriculture,1,m,Kalemie
0,0,35,25,0,single,primary,coated_adobe,wood,no,no,self_agriculture,1,m,Kalemie
0,0,35,21,0,married,none,coated_adobe,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,35,36,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Kalemie
1,2,27,30,3,married,lower_secondary,wood_mud,wood,no,no,self_agriculture,0,m,Kalemie
0,0,39,33,0,married,primary,wood_mud,wood,no,no,sales,0,f,Kalemie
0,0,37,33,0,married,lower_secondary,wood_mud,wood,no,no,self_agriculture,0,m,Kalemie
0,0,38,33,0,married,primary,wood_mud,wood,no,no,sales,0,f,Kalemie
0,0,28,23,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,24,6,0,widowed,none,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,30,31,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Nyunzu
0,0,28,22,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,30,39,0,married,lower_secondary,bricks,charcoal,yes,yes,skilled,4,m,Nyunzu
0,0,20,33,0,married,lower_secondary,bricks,charcoal,yes,no,unskilled,3,m,Nyunzu
0,0,29,31,0,single,primary,bricks,charcoal,yes,no,sales,3,m,Nyunzu
0,0,32,31,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,37,39,0,widowed,lower_secondary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,36,38,0,married,lower_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Kalemie
0,0,39,34,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Kalemie
1,0,39,32,1,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Kalemie
0,0,37,35,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Kalemie
0,0,37,23,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyunzu
1,0,46,25,1,married,superior,bricks,charcoal,yes,yes,professional,4,m,Nyunzu
1,0,32,2,1,married,lower_secondary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,35,28,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,0,40,24,0,married,primary,wood,wood,yes,no,sales,1,m,Kalemie
0,0,29,15,0,married,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,35,27,0,widowed,upper_secondary,cement_blocks,wood,yes,yes,clerical,3,f,Kalemie
0,1,32,28,1,married,none,trunks,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,38,25,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,31,28,0,single,none,bricks,charcoal,yes,no,sales,3,f,Kalemie
0,0,26,25,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,29,44,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,26,31,0,married,primary,bricks,charcoal,yes,yes,self_agriculture,4,f,Kalemie
0,0,23,28,0,married,lower_secondary,coated_adobe,charcoal,no,yes,self_agriculture,3,m,Kalemie
0,0,23,19,0,married,primary,bricks,wood,yes,yes,sales,3,m,Kalemie
0,0,37,45,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,39,45,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,m,Nyemba
0,0,37,36,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,40,37,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
1,0,39,38,1,married,upper_secondary,wood_mud,wood,yes,no,skilled,1,m,Nyemba
0,0,27,30,0,married,primary,coated_adobe,charcoal,yes,yes,skilled,4,m,Nyunzu
0,0,32,10,0,married,none,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,25,38,0,married,primary,coated_adobe,charcoal,no,yes,sales,3,m,Nyunzu
1,0,20,8,1,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Kalemie
0,0,25,35,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,26,32,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,25,29,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,29,40,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,26,33,0,married,upper_secondary,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,35,25,0,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
0,0,37,23,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
0,0,35,21,0,married,lower_secondary,trunks,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,37,24,0,widowed,lower_secondary,wood,wood,yes,no,sales,1,f,Nyemba
0,0,37,25,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyemba
0,0,34,25,0,single,primary,bricks,charcoal,yes,no,unskilled,3,m,Nyunzu
0,0,31,31,0,married,lower_secondary,bricks,charcoal,yes,no,sales,3,m,Nyunzu
0,0,25,36,0,married,none,bricks,charcoal,yes,no,self_agriculture,3,m,Kalemie
0,0,26,41,0,married,primary,bricks,charcoal,yes,yes,skilled,4,m,Kalemie
0,0,31,33,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,27,27,0,married,primary,coated_adobe,charcoal,no,yes,unskilled,3,m,Kalemie
0,0,21,30,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,20,34,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,27,28,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,1,36,35,1,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,40,37,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,37,10,0,married,lower_secondary,wood_mud,wood,yes,yes,unskilled,2,m,Nyemba
0,2,23,25,2,married,upper_secondary,wood_mud,wood,yes,no,skilled,1,m,Nyemba
0,0,36,30,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,m,Nyemba
0,0,34,23,0,widowed,none,coated_adobe,wood,no,no,self_agriculture,1,f,Nyemba
0,0,39,24,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
0,0,38,23,0,married,none,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,1,36,26,1,married,primary,wood,wood,yes,no,self_agriculture,1,m,Nyemba
0,1,26,17,1,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
1,0,26,13,1,married,primary,wood_mud,charcoal,no,no,self_agriculture,1,m,Kalemie
0,0,26,37,0,married,none,wood_mud,charcoal,yes,no,self_agriculture,2,f,Kalemie
0,0,25,14,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,28,8,0,widowed,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,32,28,0,married,primary,bricks,wood,no,no,sales,1,f,Kalemie
0,0,29,23,0,single,primary,bricks,wood,no,yes,unskilled,2,m,Kalemie
0,0,26,22,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,37,31,0,married,superior,cement_blocks,charcoal,yes,yes,skilled,4,m,Kalemie
